Name,latitude,longitude,website_url,Address,map_url,phone,County ,place_id,zipcode
92 West Paces,33.840581,-84.3829254,http://92westpaces.com/buckhead-apartments/,"92 West Paces Ferry Rd NW, Atlanta, GA 30305, USA",https://maps.google.com/?cid=10699084227095749762,(404) 504-9292,Dekalb,ChIJ6evD3o4F9YgRguQGGmvIepQ,30355
Camden Paces Apartments,33.843735,-84.382324,https://www.camdenliving.com/atlanta-ga-apartments/camden-paces,"77 E Andrews Dr NW, Atlanta, GA 30305, USA",https://maps.google.com/?cid=14253431629220037392,(404) 657-4323,Dekalb,ChIJE-U2EIkF9YgREEP6gYxczsU,30355
Gramercy At Buckhead,33.845383,-84.380435,http://www.simpsonpropertygroup.com/apartments/atlanta-georgia/gramercy-at-buckhead,"3315 Roswell Rd NE, Atlanta, GA 30305, USA",https://maps.google.com/?cid=8755945634929209805,(404) 816-9140,Dekalb,ChIJ0eAiI4oF9YgRzXGW-ileg3k,30355
Uptown Square Apartments,33.8230663,-84.3707341,http://www.uptownsquareatlanta.com/,"508 Main St NE, Atlanta, GA 30324, USA",https://maps.google.com/?cid=111206192130814117,(404) 846-6091,Dekalb,ChIJr1bajcEF9YgRpfDHSnEViwE,30355
Cyan on Peachtree,33.8493826,-84.365906,http://www.cyanonpeachtree.com/,"3380 Peachtree Rd, Atlanta, GA 30326, USA",https://maps.google.com/?cid=17459394520123630362,(470) 204-3090,Dekalb,ChIJgwXXNFgP9YgRGuNe7c86TPI,30355
Post Stratford,33.8508886,-84.368114,http://www.postproperties.com/GA/Atlanta/Buckhead/Post-Stratford,"3400 Stratford Rd NE, Atlanta, GA 30326, USA",https://maps.google.com/?cid=13835801076804526108,(404) 760-9986,Dekalb,ChIJQ7ciaVkP9YgRHKDmLcajAsA,30355
MeridianBuckhead,33.8493585,-84.3704443,http://meridianbuckhead.com/,"3334 Peachtree Rd NE, Atlanta, GA 30326, USA",https://maps.google.com/?cid=7384346823408561267,(404) 261-1122,Dekalb,ChIJM2OqHV8P9YgRcyyN2094emY,30355
Avalon Ridge,33.6721045,-84.3876081,http://www.avalonridgeapts.com/,"183 Mt Zion Rd SE, Atlanta, GA 30354, USA",https://maps.google.com/?cid=16067559097827332403,(404) 343-7200,Dekalb,ChIJy5XMsnkC9YgRMxGYsd5v-94,30354
Bell Hartsfield,33.654695,-84.410599,http://www.bellapartmentliving.com/GA/Atlanta/Bell-Hartsfield/,"3640 S Fulton Ave, Atlanta, GA 30354, USA",https://maps.google.com/?cid=15605936835170116574,(404) 209-8770,Dekalb,ChIJh_Eywm799IgR3qN_J95sk9g,30354
Franklin Village,33.663353,-84.405552,,"3244 N Fulton Ave, Hapeville, GA 30354, USA",https://maps.google.com/?cid=7271267724068932007,(404) 768-4462,Dekalb,ChIJD1GxQXv99IgRp0nkX3i76GQ,30354
Evergreen Village Estates,33.6812276,-84.3723979,,"445 Cleveland Ave SE, Atlanta, GA 30354, USA",https://maps.google.com/?cid=10823886756161091047,(404) 363-0444,Dekalb,ChIJu2mtXxIC9YgR53UJRqgrNpY,30354
Vineyards Browns Mill,33.6795667,-84.3695214,,"2738 Vineyards Dr SE, Atlanta, GA 30354, USA",https://maps.google.com/?cid=7804297601688033036,(404) 362-0020,Dekalb,ChIJy5R9LRsB9YgRDFcM3lFvTmw,30354
Terraces at Highbury Court,33.6715951,-84.389389,http://www.terracesathighburycourt.com/,"50 Mount Zion Rd SW, Atlanta, GA 30354, USA",https://maps.google.com/?cid=2882457920283438447,(404) 366-7177,Dekalb,ChIJy5XMsnkC9YgRb22B4jSMACg,30354
Ashton Browns Mill,33.681114,-84.367513,http://www.ashtonbrownsmill.com/,"500 Cleveland Ave SE, Atlanta, GA 30354, USA",https://maps.google.com/?cid=2727930811859310773,(888) 707-9292,Dekalb,ChIJ--PGtBEC9YgRtZi3xJ6O2yU,30354
The Woods At Glenrose,33.6717806,-84.3894302,,"50 Mount Zion Rd SW, Atlanta, GA 30354, USA",https://maps.google.com/?cid=10015278408132747336,,Dekalb,ChIJdZxx5ngC9YgRSGBkI6Zq_Yo,30354
Columbia At South River Garden,33.6598066,-84.3551031,http://www.columbiares.com/property/columbia-south-river-gardens,"3450 Forrest Park Rd SE, Atlanta, GA 30354, USA",https://maps.google.com/?cid=9964216146508091379,(404) 968-0043,Dekalb,ChIJBS_0n_399IgR84_T5coBSIo,30354
Colony Square Apartments Inc,33.64899,-84.360855,,"925 Conley Rd SE, Atlanta, GA 30354, USA",https://maps.google.com/?cid=7727189140727326911,(404) 366-2850,Dekalb,ChIJ82tH5-b99IgRv-hORZV9PGs,30354
Summerdale Commons,33.6796263,-84.3947564,,"2745 Old Hapeville Rd SW, Atlanta, GA 30354, USA",https://maps.google.com/?cid=10058787522295620749,(404) 767-6002,Dekalb,ChIJL1xbVHwC9YgRjeSPMfX9l4s,30354
New Village,33.675612,-84.417047,,"2905 Springdale Rd SW, Atlanta, GA 30315, USA",https://maps.google.com/?cid=7193879420401314537,(404) 228-2583,Dekalb,ChIJiz4TV58C9YgR6WoD0jfL1WM,30354
Pavilion Place,33.6797991,-84.4061189,,"532 Cleveland Ave SW, Atlanta, GA 30315, USA",https://maps.google.com/?cid=1436380222604289901,(404) 767-1556,Dekalb,ChIJYVCfW4UC9YgRbae5wjMM7xM,30354
Colonial Square,33.6833195,-84.396162,,"2637 Old Hapeville Rd SW, Atlanta, GA 30315, USA",https://maps.google.com/?cid=13053605230788457162,(404) 767-1894,Dekalb,ChIJiadlgWIC9YgRyrJT48u4J7U,30354
Delta Victory Lake Apartments,33.6388739,-84.3737393,http://deltavictorylakeapts.com/,"4241 Hendrix Dr, Forest Park, GA 30297, USA",https://maps.google.com/?cid=633137555608250409,(404) 361-6074,Dekalb,ChIJvaTmIcf99IgRKSj9l0BbyQg,30354
Heritage Greene,33.676565,-84.4167498,,"2891 Springdale Rd SW, Atlanta, GA 30315, USA",https://maps.google.com/?cid=11108424392038601259,(404) 768-1158,Dekalb,ChIJC6d5rpgC9YgRK9K-LSENKZo,30354
Hidden Oaks Apartments,33.6742574,-84.4153023,http://www.jamcoproperties.com/property.jsp?catid=15,"2950 Springdale Rd, Atlanta, GA 30315, USA",https://maps.google.com/?cid=12495135766474606560,,Dekalb,ChIJcXSknJ8C9YgR4Ef_DMejZ60,30354
Chez Moi Apartments,33.6843726,-84.4015469,,"2585 Beeler Dr SW, Atlanta, GA 30315, USA",https://maps.google.com/?cid=5789374729300622389,(678) 705-7850,Dekalb,ChIJscTW044C9YgRNTyWk6T9V1A,30354
Tanglewood Garden Co-Op Inc,33.6731513,-84.3852557,,"140 Mt Zion Rd SE, Atlanta, GA 30354, USA",https://maps.google.com/?cid=8631049931715940140,(404) 362-9002,Dekalb,ChIJrZf-ZncC9YgRLI-WAi-mx3c,30354
Main Street Apartments,33.6260612,-84.3804167,,"260 Main St, Forest Park, GA 30297, USA",https://maps.google.com/?cid=3374538112262259849,,Dekalb,ChIJQXUTnrT99IgRicRotojE1C4,30354
Whispering Pines Apartments,33.717914,-84.276599,http://www.whispering-pines-apartments.com/,"2784 Kelly Lake Rd, Decatur, GA 30032, USA",https://maps.google.com/?cid=13702676468256551363,(404) 244-6352,Dekalb,ChIJPVq7WIQA9YgRwzGJ4qWvKb4,30032
Wynhollow Apartments,33.7342145,-84.2325478,https://www.facebook.com/wynhollow?fref=nf,"3859 Austin Cir, Decatur, GA 30032, USA",https://maps.google.com/?cid=1259903738518702478,(404) 600-8720,Dekalb,ChIJF8I7-jOq9YgRjgmYYcYTfBE,30032
Spring Valley Apartments- Atlanta,33.7183465,-84.2721496,http://www.springvalleyatlanta.com/,"2823 Misty Waters Dr, Decatur, GA 30032, USA",https://maps.google.com/?cid=12249958358294690073,(404) 288-6620,Dekalb,ChIJ9W_q5IIA9YgRGXl7SzmYAKo,30032
Peachcrest Gardens,33.739046,-84.2504354,,"4100 Glenwood Rd, Decatur, GA 30032, USA",https://maps.google.com/?cid=3747775860191459633,(404) 288-4074,Dekalb,ChIJxUEYNBaq9YgRMfl-zEnGAjQ,30032
Oak Tree Villas,33.7689291,-84.2471329,http://www.oaktreevillas.com/,"3465 Kensington Rd, Decatur, GA 30032, USA",https://maps.google.com/?cid=16775400130772379288,(404) 692-7469,Dekalb,ChIJz0PsnJSp9YgRmKa6_4kxzug,30032
Rainbow Forest Apartments,33.7069824,-84.2642299,http://www.rainbowforestapts.com/,"3100 Rainbow Forest Cir, Decatur, GA 30034, USA",https://maps.google.com/?cid=666696583205463080,(404) 243-0646,Dekalb,ChIJyfqen4Cq9YgRKKTtlgKVQAk,30032
Redan Cove Apartments,33.760177,-84.236952,http://rjamesproperties.com/properties/redan-cove/,"3737 Redan Rd, Decatur, GA 30032, USA",https://maps.google.com/?cid=17445426109397571985,(404) 289-7618,Dekalb,ChIJaX1HTISp9YgRkZn33Z2aGvI,30032
The Park on Candler Apartment Homes,33.7140044,-84.2777238,http://www.theparkoncandlerapartments.com/,"2571 Candler Rd, Decatur, GA 30032, USA",https://maps.google.com/?cid=4373525053994337587,(404) 243-1100,Dekalb,ChIJzQKffYYA9YgRM4WaW93hsTw,30032
Maple Walk Apartments,33.7607806,-84.2555763,,"1160 Maple Walk Cir, Decatur, GA 30032, USA",https://maps.google.com/?cid=5658759765740297577,(404) 566-9211,Dekalb,ChIJK44PoPGp9YgRaR05igb0h04,30032
Valley Bridge Apartments,33.736767,-84.256948,,"3937 Glenwood Rd, Decatur, GA 30032, USA",https://maps.google.com/?cid=7372334902140855491,(404) 284-8390,Dekalb,ChIJiU_cnRGq9YgRw-RRf4jLT2Y,30032
Windrush Apartments,33.768112,-84.237286,http://www.windrushaptsdecatur.com/,"3841 Kensington Rd, Decatur, GA 30032, USA",https://maps.google.com/?cid=17846175307088701541,(404) 296-1613,Dekalb,ChIJ6YhRHpqp9YgRZaheguNZqvc,30032
Columbia Candler Forest,33.727087,-84.281501,http://www.columbiares.com/property/candler-forrest-apartments,"2145 Candler Rd, Decatur, GA 30032, USA",https://maps.google.com/?cid=2647359893675528838,(678) 904-3174,Dekalb,ChIJmVkaQpcA9YgRhlIlB8xPvSQ,30032
Midway Manor Apartments,33.763895,-84.253521,,"3626 Midway Rd, Decatur, GA 30032, USA",https://maps.google.com/?cid=3911328446892265913,(404) 284-9605,Dekalb,ChIJawGa8O2p9YgRudHk1H_URzY,30032
The Woodridge Apartment Homes,33.711728,-84.2921347,http://www.thewoodridge.com/,"2567 Whites Mill Rd, Decatur, GA 30034, USA",https://maps.google.com/?cid=741216170272686331,(404) 212-9721,Dekalb,ChIJoQRIL_UA9YgR-wDhAi5USQo,30032
Laurel Mill Apartments,33.7108271,-84.2910798,,"2566 Whites Mill Rd, Decatur, GA 30034, USA",https://maps.google.com/?cid=15264972719982989612,(404) 241-6290,Dekalb,ChIJc6fHSvUA9YgRLFGdwM8T2NM,30032
Columbia Place Apartments,33.739351,-84.254639,,"1776 S Columbia Pl, Decatur, GA 30032, USA",https://maps.google.com/?cid=14630824158290062550,(404) 288-9461,Dekalb,ChIJyQ_tzhCq9YgR1iwV9g0hC8s,30032
Candler East Apartments,33.7192,-84.276354,http://www.candlereast.com/,"2425 Candler Rd, Decatur, GA 30032, USA",https://maps.google.com/?cid=4039017647980055693,(404) 288-2365,Dekalb,ChIJ4yH9sIQA9YgRjYxitSZ5DTg,30032
Waterford Manor Apartments,33.7551588,-84.2389594,http://www.waterfordmanor.net/,"4015 Covington Hwy, Decatur, GA 30032, USA",https://maps.google.com/?cid=413471058583618231,(404) 288-1743,Dekalb,ChIJGRg2kYip9YgRtwLIs7zxvAU,30032
Kenridge Apartment Homes,33.7658993,-84.236791,http://harvest-properties.com/property/kenridge-apartments/,"3893 Kensington Rd, Decatur, GA 30032, USA",https://maps.google.com/?cid=9606904187338078120,(404) 296-5096,Dekalb,ChIJ6-VLQ5qp9YgRqLd_dXWUUoU,30032
Royal Manor,33.7627022,-84.2587369,,"3900 Memorial Dr, Decatur, GA 30032, USA",https://maps.google.com/?cid=14569218619000905119,(404) 289-8307,Dekalb,ChIJF1snEfCp9YgRn12OmCRDMMo,30032
Wesley Townsend Apartments,33.8136609,-84.3943458,http://www.wesleytownsend.com/,"200 Colonial Homes Dr NW, Atlanta, GA 30309, USA",https://maps.google.com/?cid=11238894613604940430,(678) 359-4463,Dekalb,ChIJKzR9b6gF9YgRjjr51xqT-Js,30031
The Jane Atlanta,33.8133327,-84.3950883,http://www.thejaneatlanta.com/,"214 Colonial Homes Dr NW, Atlanta, GA 30309, USA",https://maps.google.com/?cid=17325145995230280959,(888) 218-0798,Dekalb,ChIJO9W-D6gF9YgR_3x7d31Ib_A,30031
Colonial Homes Apartments,33.815173,-84.39656,http://colonialhomesatlanta.com/,"177 N Colonial Homes Cir NW, Atlanta, GA 30309, USA",https://maps.google.com/?cid=540179703910819448,(404) 355-0580,Dekalb,ChIJ4eCNIKgF9YgReOZ6JpQafwc,30031
CoHo,33.8152131,-84.3972627,http://www.cohoatl.com/,"177 N Colonial Homes Cir NW, Atlanta, GA 30309, USA",https://maps.google.com/?cid=11728503318743094972,(855) 269-9069,Dekalb,ChIJWfvt5QcF9YgRvBaszKADxKI,30031
The Monroe,33.813823,-84.395875,http://www.themonroeatlanta.com/,"222 Colonial Homes Dr NW, Atlanta, GA 30309, USA",https://maps.google.com/?cid=15341591521696264969,(404) 228-2947,Dekalb,ChIJ--OyBKgF9YgRCbPZqzRI6NQ,30031
Edgewater Vista Apartments,33.7003645,-84.2610045,http://www.ewvapts.com/,"3110 Lumby Dr, Decatur, GA 30034, USA",https://maps.google.com/?cid=2410438548369577216,(404) 241-3947,Dekalb,ChIJadgm7oWq9YgRABV6tBaZcyE,30034
Rainbow Forest Apartments,33.7069824,-84.2642299,http://www.rainbowforestapts.com/,"3100 Rainbow Forest Cir, Decatur, GA 30034, USA",https://maps.google.com/?cid=666696583205463080,(404) 243-0646,Dekalb,ChIJyfqen4Cq9YgRKKTtlgKVQAk,30034
Thornberry Apartments,33.6943794,-84.2937524,,"2435 Aylesbury Loop, Decatur, GA 30034, USA",https://maps.google.com/?cid=707535282716530611,(404) 212-0310,Dekalb,ChIJGbQZOUIA9YgRs9dfSJer0Qk,30034
The Village at Wesley Chapel Apartments,33.7089282,-84.2118896,http://www.jamcoproperties.com/contact_leasing/22/The-Village-at-Wesley-Chapel-Apartments,"4336 Pleasant Point Dr, Decatur, GA 30034, USA",https://maps.google.com/?cid=17780611613278812540,(888) 656-0332,Dekalb,ChIJpzUb_aar9YgRfDmreg5swfY,30034
Wellington Court,33.6980299,-84.2621715,,"3760 Flat Shoals Pkwy, Decatur, GA 30034, USA",https://maps.google.com/?cid=15702329208382440694,(404) 241-0178,Dekalb,ChIJM-QEOYWq9YgR9kTgczjh6dk,30034
The Woodridge Apartment Homes,33.711728,-84.2921347,http://www.thewoodridge.com/,"2567 Whites Mill Rd, Decatur, GA 30034, USA",https://maps.google.com/?cid=741216170272686331,(404) 212-9721,Dekalb,ChIJoQRIL_UA9YgR-wDhAi5USQo,30034
Creekside Forrest,33.7135163,-84.2646119,,"3000 Ember Dr, Decatur, GA 30034, USA",https://maps.google.com/?cid=4972539422393467619,(404) 244-6114,Dekalb,ChIJYTruAXyq9YgR44JjT0ICAkU,30034
Laurel Mill Apartments,33.7108271,-84.2910798,,"2566 Whites Mill Rd, Decatur, GA 30034, USA",https://maps.google.com/?cid=15264972719982989612,(404) 241-6290,Dekalb,ChIJc6fHSvUA9YgRLFGdwM8T2NM,30034
Parkway Grand Apartment Homes,33.6778704,-84.2332738,http://www.parkwaygrand.com/,"100 Woodberry Pl, Decatur, GA 30034, USA",https://maps.google.com/?cid=4989302929885823938,(770) 987-8830,Dekalb,ChIJa6STnSMH9YgRwgOpjJSQPUU,30034
Forest At Columbia,33.7148179,-84.2544293,,"2505 Columbia Dr, Decatur, GA 30034, USA",https://maps.google.com/?cid=2407972764604174073,(404) 289-9661,Dekalb,ChIJjeoI8Waq9YgR-Q4Mr3jWaiE,30034
Creekside Vista,33.7013574,-84.2617643,http://www.creeksidevistaapartments.com/,"3100 Lumby Dr, Decatur, GA 30034, USA",https://maps.google.com/?cid=490471579543939353,(404) 212-9669,Dekalb,ChIJ49vEyoWq9YgRGSkkj02BzgY,30034
Aspen Woods,33.702767,-84.2763229,http://aspenwoods.smpmgt.com/,"3379 Flat Shoals Rd, Decatur, GA 30034, USA",https://maps.google.com/?cid=13735739156849808580,(404) 241-2472,Dekalb,ChIJi3vE83sA9YgRxNR08_wln74,30034
Serenade Apartments,33.696677,-84.2671249,http://www.serenadeapartments.com/,"3859 Flat Shoals Pkwy, Decatur, GA 30034, USA",https://maps.google.com/?cid=1459068682414554496,(404) 243-1440,Dekalb,ChIJKboj15yq9YgRgH03djynPxQ,30034
Orchard Walk Apartments,33.6969603,-84.2617499,http://orchardwalkapts.com/,"3800 Flat Shoals Pkwy, Decatur, GA 30034, USA",https://maps.google.com/?cid=1888568034393123226,(404) 243-8585,Dekalb,ChIJFa7Uypqq9YgRmukoCJ-KNRo,30034
Pine Village East,33.7027763,-84.2712926,http://www.pinevillageeast.com/,"2889 Panthersville Rd, Decatur, GA 30034, USA",https://maps.google.com/?cid=9560911160799723736,(404) 243-3828,Dekalb,ChIJ74fuqHgA9YgR2ACJfAsur4Q,30034
Crystal Point Apartments,33.6934459,-84.2562854,,"Peppertree Cir, Decatur, GA 30034, USA",https://maps.google.com/?cid=13334939940130577307,(404) 243-9095,Dekalb,ChIJp-v_dJGq9YgRm9umWDk5D7k,30034
Highland Club,33.7119022,-84.2916529,,"2567 Whites Mill Rd, Decatur, GA 30034, USA",https://maps.google.com/?cid=18251238513897946371,(404) 212-9723,Dekalb,ChIJxejRMPQA9YgRA73Qq7psSf0,30034
Snapwoods Apartments,33.7094006,-84.204467,http://www.cflane.com/id/757/snapwoods-apartments-decatur-ga-30035,"4521 Snapfinger Woods Dr, Decatur, GA 30035, USA",https://maps.google.com/?cid=8285708298492906711,(770) 987-2775,Dekalb,ChIJHeKa456r9YgR1wwtRMy__HI,30034
Spring Valley Apartments- Atlanta,33.7183465,-84.2721496,http://www.springvalleyatlanta.com/,"2823 Misty Waters Dr, Decatur, GA 30032, USA",https://maps.google.com/?cid=12249958358294690073,(404) 288-6620,Dekalb,ChIJ9W_q5IIA9YgRGXl7SzmYAKo,30034
The Park on Candler Apartment Homes,33.7140044,-84.2777238,http://www.theparkoncandlerapartments.com/,"2571 Candler Rd, Decatur, GA 30032, USA",https://maps.google.com/?cid=4373525053994337587,(404) 243-1100,Dekalb,ChIJzQKffYYA9YgRM4WaW93hsTw,30034
Conservatory At Druid Hills,33.811516,-84.291296,http://viridianatlanta.com/,"3421 N Druid Hills Rd, Decatur, GA 30033, USA",https://maps.google.com/?cid=11893160958662055867,(866) 205-6563,Dekalb,ChIJeedVRL0H9YgRu5eYFeH-DKU,30033
Highland Lake Apartments,33.802145,-84.309283,http://www.highlandlake-apts.com/,"10 Highland Lake Cir, Decatur, GA 30033, USA",https://maps.google.com/?cid=13705251769609711691,(404) 467-2104,Dekalb,ChIJV5SX-aoH9YgRS3Dh9N7VMr4,30033
3131 Apartments - Decatur,33.8122376,-84.3044987,http://www.3131apartments.com/,"3131 N Druid Hills Rd, Decatur, GA 30033, USA",https://maps.google.com/?cid=12253383471126429914,(678) 554-4537,Dekalb,ChIJTbb0pbEH9YgR2kAihVjDDKo,30033
Paces Park Apartments,33.7951962,-84.2765141,http://www.pacesparkwmp.com/,"100 Paces Park Dr, Decatur, GA 30033, USA",https://maps.google.com/?cid=13314943053067007983,(404) 294-1616,Dekalb,ChIJV-GI4ngH9YgR7zedQikuyLg,30033
Shamrock Place Apartments,33.8151904,-84.2709403,http://www.nelkinrealestate.com/shamrockplace.php,"2312 Lawrenceville Hwy, Decatur, GA 30033, USA",https://maps.google.com/?cid=10848771787047157742,(404) 636-7119,Dekalb,ChIJf2yMEIoH9YgR7r85CHaUjpY,30033
Williamsburg,33.80847,-84.3028999,http://www.rentatwilliamsburg.com/,"1060 N Jamestown Rd, Decatur, GA 30033, USA",https://maps.google.com/?cid=9897778523475809116,(888) 884-8728,Dekalb,ChIJ7Zcclq8H9YgRXBNEXSD5W4k,30033
Park Summit Apartments,33.793542,-84.2796227,http://www.parksummitapts.com/,"2778 N Decatur Rd, Decatur, GA 30033, USA",https://maps.google.com/?cid=8331252344140237950,(404) 508-1117,Dekalb,ChIJ1w6V2nkH9YgRfoyeut2NnnM,30033
Misty Creek Apartments,33.8106943,-84.2602535,http://rjamesproperties.com/mistycreek,"3145 Misty Creek Dr, Decatur, GA 30033, USA",https://maps.google.com/?cid=16235451364178233279,(404) 299-3015,Dekalb,ChIJXzqoLCWo9YgRv4f5If_oT-E,30033
Valley Place Apartments,33.8074254,-84.2659466,http://www.krcvista.com/,"3324 Valley Brook Pl, Decatur, GA 30033, USA",https://maps.google.com/?cid=6781553511868628499,(404) 296-0548,Dekalb,ChIJrXBoviio9YgRE347JP3qHF4,30033
Woodland Hills Apartment Homes,33.809046,-84.292149,http://www.liveatwoodlandhills.com/,"3471 N Druid Hills Rd, Decatur, GA 30033, USA",https://maps.google.com/?cid=3744699877567787124,(404) 634-9462,Dekalb,ChIJD_T9DpgH9YgRdHDgyLLY9zM,30033
Clairmont Reserve,33.8008602,-84.3082253,http://www.clairmontreserve.com/,"1575 Clairmont Rd, Decatur, GA 30033, USA",https://maps.google.com/?cid=1156600712833720378,(404) 315-8101,Dekalb,ChIJ6W_0F6oH9YgROuBqazgSDRA,30033
Clairmont Crest Beautyshop,33.808519,-84.3088938,,"1861 Clairmont Rd, Decatur, GA 30033, USA",https://maps.google.com/?cid=15079520245601454703,(404) 329-1857,Dekalb,ChIJPwNYuq0H9YgRb8pixsQ3RdE,30033
Valley Brook Crossing Apartments,33.8009825,-84.2641271,,"777 Valleybrook Xing, Decatur, GA 30033, USA",https://maps.google.com/?cid=7977283691798832974,(404) 299-9305,Dekalb,ChIJyzU0cCyo9YgRTqcvkkABtW4,30033
The Orleans of Decatur Apartments,33.795909,-84.27964,http://www.orleanswmp.com/,"2676 Reserve Ct, Decatur, GA 30033, USA",https://maps.google.com/?cid=9089455631289854528,(404) 292-0224,Dekalb,ChIJn-ghT3gH9YgRQKq0GL07JH4,30033
Emory Woods Apartments,33.7915671,-84.3041855,http://www.emorywoods.com,"2085 Powell Ln, Decatur, GA 30033, USA",https://maps.google.com/?cid=1517338145521693226,(404) 634-3777,Dekalb,ChIJfehHrQUH9YgRKnL4DwGrDhU,30033
Carriage Place Apartments,33.7980857,-84.2772382,http://www.carriageplaceliving.com/,"401 Carriage Pl Ct, Decatur, GA 30033, USA",https://maps.google.com/?cid=9835294883024101927,,Dekalb,ChIJt4E28ngH9YgRJ2LeI5b8fYg,30033
Gables Montclair,33.7929788,-84.3060532,http://www.gables.com/montclair,"Ladson Ct, Decatur, GA 30033, USA",https://maps.google.com/?cid=14510139260312150586,(404) 321-0167,Dekalb,ChIJC7wmEAQH9YgROuJafMdeXsk,30033
Bch Grove Apartments,33.8091632,-84.2661753,,"3073 Cedar Creek Pkwy, Decatur, GA 30033, USA",https://maps.google.com/?cid=9744233808965647117,(404) 292-2511,Dekalb,ChIJbbApdyio9YgRDbu_pwV5Ooc,30033
Gateway at Cedar Brook,33.7963092,-84.2653249,http://www.mygatewayapts.com/,"3117 Cedar Brook Dr, Decatur, GA 30033, USA",https://maps.google.com/?cid=15339017460642468130,(404) 292-1931,Dekalb,ChIJnZZRu9Sp9YgRItEbYRwj39Q,30033
Five Oaks Apartments,33.819999,-84.249528,http://fiveoaksapts.com/,"1200 Montreal Rd E, Tucker, GA 30084, USA",https://maps.google.com/?cid=18064553158152644053,(770) 938-2055,Dekalb,ChIJ89lsRhWo9YgR1WXZIWMvsvo,30033
Wynhollow Apartments,33.7342145,-84.2325478,https://www.facebook.com/wynhollow?fref=nf,"3859 Austin Cir, Decatur, GA 30032, USA",https://maps.google.com/?cid=1259903738518702478,(404) 600-8720,Dekalb,ChIJF8I7-jOq9YgRjgmYYcYTfBE,30035
Snapwoods Apartments,33.7094006,-84.204467,http://www.cflane.com/id/757/snapwoods-apartments-decatur-ga-30035,"4521 Snapfinger Woods Dr, Decatur, GA 30035, USA",https://maps.google.com/?cid=8285708298492906711,(770) 987-2775,Dekalb,ChIJHeKa456r9YgR1wwtRMy__HI,30035
East Perimeter Pointe Apartments,33.711655,-84.187954,http://www.eastperimeterpointe.com/,"4946 Snapfinger Woods Dr, Decatur, GA 30035, USA",https://maps.google.com/?cid=16772861924663697616,(844) 333-3661,Dekalb,ChIJj7qsJoer9YgR0CBB1g0txeg,30035
Heritage Reserve Apartments,33.7098684,-84.190933,http://www.heritagereserveapts.com/,"10 Creste Dr, Decatur, GA 30035, USA",https://maps.google.com/?cid=3374604501091914972,(770) 593-0492,Dekalb,ChIJsW-etYar9YgR3JQEEeoA1S4,30035
Friendly Hills Apartments,33.7121828,-84.2045923,http://www.friendlyhillsga.com/,"10 Friendly Hills Dr, Decatur, GA 30035, USA",https://maps.google.com/?cid=1470523109856087872,(770) 981-0256,Dekalb,ChIJWX-jz56r9YgRQI_5LPpYaBQ,30035
The Village at Wesley Chapel Apartments,33.7089282,-84.2118896,http://www.jamcoproperties.com/contact_leasing/22/The-Village-at-Wesley-Chapel-Apartments,"4336 Pleasant Point Dr, Decatur, GA 30034, USA",https://maps.google.com/?cid=17780611613278812540,(888) 656-0332,Dekalb,ChIJpzUb_aar9YgRfDmreg5swfY,30035
Covington Glen Apartments,33.726811,-84.1793847,http://www.southwoodrealty.com/covingtonglen.htm,"5816 Covington Hwy, Decatur, GA 30035, USA",https://maps.google.com/?cid=15284114029894038435,(770) 593-4958,Dekalb,ChIJF8fVOHOs9YgRo_NlQrsUHNQ,30035
The Cedars of Chalet,33.7104435,-84.1896897,,"2 Shell Bark Rd, Decatur, GA 30035, USA",https://maps.google.com/?cid=12485788918115715120,(770) 987-9495,Dekalb,ChIJK4SiyoOr9YgRMMjLVN5uRq0,30035
Hidden Woods,33.7340213,-84.2267915,,"4655 Glenwood Rd, Decatur, GA 30035, USA",https://maps.google.com/?cid=17617618384033631927,(678) 927-9487,Dekalb,ChIJeaBOX8ur9YgRt063AJRafvQ,30035
Valleyfield Apartments,33.729653,-84.193534,http://rjamesproperties.com/properties/valley-field-apartments/,"5421 Covington Hwy, Decatur, GA 30035, USA",https://maps.google.com/?cid=4972047313765977045,(770) 981-9369,Dekalb,ChIJIRQgAvOr9YgR1ct0V7BCAEU,30035
Chapel Run Apartments,33.7116492,-84.2058607,http://www.chapelrunapartments.com/,"4522 Snapfinger Woods Dr, Decatur, GA 30035, USA",https://maps.google.com/?cid=14128835486093230397,(770) 808-5777,Dekalb,ChIJMevdr5ir9YgRPUGFTgS1E8Q,30035
KRC Ridge,33.743065,-84.221324,http://www.krcridge.com/,"4565 Covington Hwy, Decatur, GA 30035, USA",https://maps.google.com/?cid=1679171786071041339,(404) 289-5380,Dekalb,ChIJYau3ctGr9YgRO2WfwdedTRc,30035
Villas of Friendly Heights,33.70957,-84.202256,,"1300 Friendly Heights Blvd, Decatur, GA 30035, USA",https://maps.google.com/?cid=1529437036485108993,(770) 322-8700,Dekalb,ChIJAQAAAJSr9YgRAWUFouGmORU,30035
Colony Ridge Apartments,33.7375628,-84.2420568,,"4373 Glenwood Rd, Decatur, GA 30032, USA",https://maps.google.com/?cid=14761773325291760479,(404) 549-6581,Dekalb,ChIJgWUsoTuq9YgRXyvazKBa3Mw,30035
Wesley Club Apartments,33.7098894,-84.2198395,http://www.wesleyclubapts.com/,"4103 Wesley Club Dr, Decatur, GA 30034, USA",https://maps.google.com/?cid=491890165115880420,(404) 284-4660,Dekalb,ChIJNy6_4air9YgR5IM9wH-L0wY,30035
