"school_id","school_name","school_type","gradeRange","city","address","phone","fax","website","latitude","longitude","overview_url","ratings_url","reviews_url"
"4283","Little People's Learning Cent","private","PK-1","Atlanta","2755 Flat Shoals Road, Atlanta, GA  30349","(770) 996-6158","","","33.585815","-84.48137","http://www.greatschools.org/georgia/atlanta/4283-Little-People's-Learning-Cent/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=4283&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=4283&s_cid=gsapi"
"29","Long Middle School","public","6-8","Atlanta","3200 Latona Dr Sw, Atlanta, GA  30354","(404) 802-4800","(404) 669-2266","http://www.apskids.org/long/","33.66674","-84.39541","http://www.greatschools.org/georgia/atlanta/29-Long-Middle-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=29&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=29&s_cid=gsapi"
"2000","Lovett School","private","K-12","Atlanta","4075 Paces Ferry Road, N.W., Atlanta, GA  30327","(404) 262-3032","(404) 261-1967","http://www.lovett.org/","33.86101","-84.45176","http://www.greatschools.org/georgia/atlanta/2000-Lovett-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=2000&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=2000&s_cid=gsapi"
"2913","Lullwater School","private","n/a","Atlanta","4105 Briarcliff Road NE, Atlanta, GA  30345","(404) 315-0305","","","33.855083","-84.279945","http://www.greatschools.org/georgia/atlanta/2913-Lullwater-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=2913&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=2913&s_cid=gsapi"
"74","M. A. Jones Elementary School","public","PK-5","Atlanta","1040 Fair St SW, Atlanta, GA  30314","(404) 802-3900","(404) 755-5655","http://www.apskids.org/magnesjones/","33.74845","-84.42184","http://www.greatschools.org/georgia/atlanta/74-M.-A.-Jones-Elementary-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=74&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=74&s_cid=gsapi"
"3978","Marcus Institute School","private","n/a","Atlanta","1920 Briarcliff Rd, Atlanta, GA  30329","(404) 419-4459","","","33.809185","-84.3344","http://www.greatschools.org/georgia/atlanta/3978-Marcus-Institute-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=3978&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=3978&s_cid=gsapi"
"6594","Margaret Harris Comprehensive School","public","PK-12","Atlanta","1634 Knob Hill Dr Ne, Atlanta, GA  30329","(678) 874-7002","","","33.82958","-84.32055","http://www.greatschools.org/georgia/atlanta/6594-Margaret-Harris-Comprehensive-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=6594&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=6594&s_cid=gsapi"
"4002","Maria Montessori School of Atlanta","private","n/a","Atlanta","4300 Northside Dr, Atlanta, GA  30327","(404) 246-3494","","","33.872005","-84.41028","http://www.greatschools.org/georgia/atlanta/4002-Maria-Montessori-School-Of-Atlanta/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=4002&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=4002&s_cid=gsapi"
"2015","Marist School","private","7-12","Atlanta","3790 Ashford Dunwoody Road Northeast, Atlanta, GA  30319","(770) 457-7201","","http://www.marist.com/","33.901104","-84.33489","http://www.greatschools.org/georgia/atlanta/2015-Marist-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=2015&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=2015&s_cid=gsapi"
"120","Maynard H. Jackson- Jr. High School","public","9-12","Atlanta","801 Glenwood Ave., SE, Atlanta, GA  30316","(404) 802-5200","(404) 624-2111","http://www.atlanta.k12.ga.us/Domain/3508","33.73958","-84.36177","http://www.greatschools.org/georgia/atlanta/120-Maynard-H.-Jackson--Jr.-High-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=120&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=120&s_cid=gsapi"
"118","Mays High School","public","9-12","Atlanta","3450 Benjamin East Mays Dr Sw, Atlanta, GA  30331","(404) 802-5100","(404) 699-6781","http://www.mayshigh.com/","33.73547","-84.50393","http://www.greatschools.org/georgia/atlanta/118-Mays-High-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=118&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=118&s_cid=gsapi"
"762","Mcnair High School","public","9-12","Atlanta","1804 Bouldercrest Rd Se, Atlanta, GA  30316","(678) 874-4902","(678) 874-4910","","33.70518","-84.32414","http://www.greatschools.org/georgia/atlanta/762-Mcnair-High-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=762&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=762&s_cid=gsapi"
"769","Meadowview Elementary School","public","PK-5","Atlanta","1879 Wee Kirk Rd Se, Atlanta, GA  30316","(678) 874-5302","(678) 874-5310","","33.69973","-84.31349","http://www.greatschools.org/georgia/atlanta/769-Meadowview-Elementary-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=769&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=769&s_cid=gsapi"
"3866","Metro Regional Youth Detention Center","public","7-10","Atlanta","1300 Constitution Rd Se, Atlanta, GA  30316","(404) 635-4415","","","33.69011","-84.33613","http://www.greatschools.org/georgia/atlanta/3866-Metro-Regional-Youth-Detention-Center/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=3866&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=3866&s_cid=gsapi"
"6741","Midtown International School, Inc.","private","K-8","Atlanta","1575 Sheridan Road NE, Atlanta, GA  30324","(404) 542-7003","(404) 935-0530","http://www.midtowninternationalschool.com","33.824776","-84.335686","http://www.greatschools.org/georgia/atlanta/6741-Midtown-International-School,-Inc./?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=6741&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=6741&s_cid=gsapi"
"58","Miles Elementary School","public","3-5","Atlanta","4215 Bakers Ferry Rd SW, Atlanta, GA  30331","(404) 802-8900","","http://www.atlantapublicschools.us/Domain/674","33.755863","-84.525696","http://www.greatschools.org/georgia/atlanta/58-Miles-Elementary-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=58&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=58&s_cid=gsapi"
"2044","Mohammed Schools Of Atlanta","private","PK-12","Atlanta","735 Fayetteville Road Southeast, Atlanta, GA  30316","(404) 378-4219","","","33.7368","-84.31508","http://www.greatschools.org/georgia/atlanta/2044-Mohammed-Schools-Of-Atlanta/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=2044&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=2044&s_cid=gsapi"
"753","Montclair Elementary School","public","PK-5","Atlanta","1680 Clairmont Placene, Atlanta, GA  30329","(678) 874-7302","(678) 874-7310","","33.84796","-84.31955","http://www.greatschools.org/georgia/atlanta/753-Montclair-Elementary-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=753&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=753&s_cid=gsapi"
"6262","Montessori In Town","private","PK-1","Atlanta","830 Virgil Street Northeast, Atlanta, GA  30307","(404) 784-1038","","","33.75855","-84.360695","http://www.greatschools.org/georgia/atlanta/6262-Montessori-In-Town/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=6262&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=6262&s_cid=gsapi"
"736","Montgomery Elementary School","public","PK-5","Atlanta","3995 Ashford Dunwoody Rd NE, Atlanta, GA  30319","(678) 676-7502","(678) 676-7510","","33.909275","-84.33152","http://www.greatschools.org/georgia/atlanta/736-Montgomery-Elementary-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=736&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=736&s_cid=gsapi"
"104","Morningside Elementary School","public","PK-5","Atlanta","1053 East Rock Springs Rd Ne, Atlanta, GA  30306","(404) 802-8950","(404) 853-4043","http://www.morningsideschool.org/","33.79676","-84.352875","http://www.greatschools.org/georgia/atlanta/104-Morningside-Elementary-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=104&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=104&s_cid=gsapi"
"1983","Mount Vernon Presbyterian School","private","PK-12","Atlanta","471 Mt Vernon Hwy, Atlanta, GA  30328","(404) 252-3448","","www.mountvernonschool.org","33.924843","-84.371635","http://www.greatschools.org/georgia/atlanta/1983-Mount-Vernon-Presbyterian-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=1983&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=1983&s_cid=gsapi"
"2377","Mt Nebo Christian Academy","private","PK-1","Atlanta","1025 McDonough Boulevard Southeast, Atlanta, GA  30315","(404) 622-3161","","","33.70323","-84.35075","http://www.greatschools.org/georgia/atlanta/2377-Mt-Nebo-Christian-Academy/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=2377&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=2377&s_cid=gsapi"
"2651","Neighborhood Charter School","charter","K-5","Atlanta","688 Grant St Se, Atlanta, GA  30315","(404) 624-6226","(404) 624-9093","http://www.neighborhoodcharter.com/","33.73585","-84.37948","http://www.greatschools.org/georgia/atlanta/2651-Neighborhood-Charter-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=2651&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=2651&s_cid=gsapi"
"2259","New Generation Christian Academy","private","PK-2, 4-6","Atlanta","1572 Eastland Rd SE, Atlanta, GA  30316","(404) 627-2344","","","33.719242","-84.33416","http://www.greatschools.org/georgia/atlanta/2259-New-Generation-Christian-Academy/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=2259&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=2259&s_cid=gsapi"
"8369","New Life Technical Academy","private","11-12","Atlanta","777 Cleveland Avenue Southwest, Atlanta, GA  30344","(404) 549-6618","","","33.681713","-84.41486","http://www.greatschools.org/georgia/atlanta/8369-New-Life-Technical-Academy/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=8369&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=8369&s_cid=gsapi"
"124","North Atlanta High School","public","10-12","Atlanta","4111 Northside Pkwy. NW, Atlanta, GA  30327","(404) 802-4700","(404) 351-8763","http://www.northatlantahigh.org/","33.86675","-84.44546","http://www.greatschools.org/georgia/atlanta/124-North-Atlanta-High-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=124&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=124&s_cid=gsapi"
"3090","North Metro Psychoeducational Program","public","n/a","Atlanta","601 Beckwith St Sw, Atlanta, GA  30314","(404) 802-6070","","","33.7521","-84.40756","http://www.greatschools.org/georgia/atlanta/3090-North-Metro-Psychoeducational-Program/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=3090&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=3090&s_cid=gsapi"
"6813","North Peachtree Academy","private","PK-5","Atlanta","4805 Tilly Mill Road, Atlanta, GA  30360","(770) 457-8963","","","33.93632","-84.2863","http://www.greatschools.org/georgia/atlanta/6813-North-Peachtree-Academy/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=6813&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=6813&s_cid=gsapi"
"1002","North Springs Charter High School","charter","9-12","Atlanta","7447 Roswell Rd Ne, Atlanta, GA  30328","(770) 551-2490","(770) 551-2498","http://school.fultonschools.org/hs/northsprings/Pages/default.aspx","33.95721","-84.363045","http://www.greatschools.org/georgia/atlanta/1002-North-Springs-Charter-High-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=1002&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=1002&s_cid=gsapi"
"3554","Northwoods Montessori School","private","PK-K, 6","Atlanta","3340 Chestnut Dr, Atlanta, GA  30340","(770) 457-7261","","http://www.northwoodsmontessori.org/","33.88242","-84.27301","http://www.greatschools.org/georgia/atlanta/3554-Northwoods-Montessori-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=3554&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=3554&s_cid=gsapi"
"6266","Northwoods Montessori School - Doraville","private","PK-6","Atlanta","3340 Chestnut Drive, Atlanta, GA  30340","(770) 457-7261","","","33.888687","-84.27513","http://www.greatschools.org/georgia/atlanta/6266-Northwoods-Montessori-School---Doraville/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=6266&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=6266&s_cid=gsapi"
"4028","Nsoromma School","private","K-8","Atlanta","P.O. Box 311606, Atlanta, GA  31131","(404) 755-4994","","","34.003845","-84.28748","http://www.greatschools.org/georgia/atlanta/4028-Nsoromma-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=4028&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=4028&s_cid=gsapi"
"2907","Nur Academy","private","PK-5","Atlanta","1127 Hank Aaron Drive, Atlanta, GA  30315","(404) 688-8830","","","33.7242","-84.3881","http://www.greatschools.org/georgia/atlanta/2907-Nur-Academy/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=2907&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=2907&s_cid=gsapi"
"2378","Nur Academy","private","PK-5","Atlanta","P.O. Box 12646, Atlanta, GA  30315","(404) 688-8830","","","34.0037","-84.2875","http://www.greatschools.org/georgia/atlanta/2378-Nur-Academy/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=2378&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=2378&s_cid=gsapi"
"6901","OMNI International School","private","PK-5","Atlanta","3940 Cascade Road, Atlanta, GA  30331","(404) 865-1463","(404) 751-2897","www.omnischoolatl.com","33.726112","-84.51653","http://www.greatschools.org/georgia/atlanta/6901-OMNI-International-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=6901&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=6901&s_cid=gsapi"
"764","Oak Grove Elementary School","public","PK-5","Atlanta","1857 Oak Grove Rd Ne, Atlanta, GA  30345","(678) 874-7402","(678) 874-7410","","33.83628","-84.28832","http://www.greatschools.org/georgia/atlanta/764-Oak-Grove-Elementary-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=764&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=764&s_cid=gsapi"
"1851","Our Lady Of The Assumption Catholic School","private","PK-8","Atlanta","1320 Hearst Drive Northeast, Atlanta, GA  30319","(404) 364-1902","","","33.88525","-84.33016","http://www.greatschools.org/georgia/atlanta/1851-Our-Lady-Of-The-Assumption-Catholic-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=1851&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=1851&s_cid=gsapi"
"1886","Pace Academy","private","K-12","Atlanta","966 West Paces Ferry Road Northwest, Atlanta, GA  30327","(404) 262-1345","","http://www.paceacademy.org/","33.84882","-84.41704","http://www.greatschools.org/georgia/atlanta/1886-Pace-Academy/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=1886&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=1886&s_cid=gsapi"
"1910","Paideia School","private","PK-12","Atlanta","1509 Ponce De Leon Avenue Northeast, Atlanta, GA  30307","(404) 377-3491","","http://www.paideiaschool.org","33.773403","-84.33777","http://www.greatschools.org/georgia/atlanta/1910-Paideia-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=1910&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=1910&s_cid=gsapi"
"2573","Parkside Elementary School","public","PK-5","Atlanta","685 Mercer St SE, Atlanta, GA  30312","(404) 802-4100","(404) 624-9855","http://www.apskids.org/parkside/Parkside%20Elementary%20School.html","33.735546","-84.364784","http://www.greatschools.org/georgia/atlanta/2573-Parkside-Elementary-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=2573&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=2573&s_cid=gsapi"
"801","Peachtree Middle School","charter","6-8","Atlanta","4664 North Peachtree Rd, Atlanta, GA  30338","(678) 676-7702","(678) 676-7710","","33.93153","-84.2965","http://www.greatschools.org/georgia/atlanta/801-Peachtree-Middle-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=801&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=801&s_cid=gsapi"
"98","Perkerson Elementary School","public","PK-5","Atlanta","2040 Brewer Blvd Sw, Atlanta, GA  30310","(404) 802-3950","(404) 756-3996","http://www.apskids.org/perkerson/","33.698143","-84.41304","http://www.greatschools.org/georgia/atlanta/98-Perkerson-Elementary-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=98&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=98&s_cid=gsapi"
"86","Peyton Forest Elementary School","public","K-5","Atlanta","301 Peyton Rd SW, Atlanta, GA  30311","(404) 802-7100","(404) 505-6518","http://www.apskids.org/peytonforest/","33.748703","-84.47892","http://www.greatschools.org/georgia/atlanta/86-Peyton-Forest-Elementary-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=86&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=86&s_cid=gsapi"
"56","Price Middle School","public","6-8","Atlanta","1670 Benjamin Weldon Bickers, Atlanta, GA  30315","(404) 802-6300","(404) 624-2118","http://www.apskids.org/price/home.html","33.70877","-84.38744","http://www.greatschools.org/georgia/atlanta/56-Price-Middle-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=56&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=56&s_cid=gsapi"
"6933","Provost Academy Georgia","charter","9-12","Atlanta","100 Edgewood Ave Ne, Atlanta, GA  30303","(404) 577-8593","","","33.75496","-84.38535","http://www.greatschools.org/georgia/atlanta/6933-Provost-Academy-Georgia/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=6933&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=6933&s_cid=gsapi"
"992","Randolph Elementary School","public","PK-5","Atlanta","5320 Campbellton Rd SW, Atlanta, GA  30331","(404) 346-6520","(404) 346-6526","","33.704674","-84.56052","http://www.greatschools.org/georgia/atlanta/992-Randolph-Elementary-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=992&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=992&s_cid=gsapi"
"2999","Renaissance Montessori School","private","K-4","Atlanta","Po Box 42791, Atlanta, GA  30311","(404) 755-1915","","http://www.renmont.com","33.723404","-84.47501","http://www.greatschools.org/georgia/atlanta/2999-Renaissance-Montessori-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=2999&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=2999&s_cid=gsapi"
"1020","Ridgeview Charter School","charter","6-8","Atlanta","5340 Trimble Rd Ne, Atlanta, GA  30342","(404) 843-7710","(404) 943-0675","","33.898193","-84.35907","http://www.greatschools.org/georgia/atlanta/1020-Ridgeview-Charter-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=1020&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=1020&s_cid=gsapi"
"3015","Rivercliff Lutheran School","private","K-2","Atlanta","8750 Roswell Rd, Atlanta, GA  30350","(770) 993-4316","","","33.9955","-84.35318","http://www.greatschools.org/georgia/atlanta/3015-Rivercliff-Lutheran-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=3015&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=3015&s_cid=gsapi"
"39","Rivers Elementary School","public","K-5","Atlanta","8 Peachtree Battle Ave NW, Atlanta, GA  30305","(404) 802-7050","(404) 350-2831","http://www.eriverselementary.com/","33.81952","-84.38909","http://www.greatschools.org/georgia/atlanta/39-Rivers-Elementary-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=39&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=39&s_cid=gsapi"
"734","Sagamore Hills Elementary School","public","PK-5","Atlanta","1865 Alderbrook Rd Ne, Atlanta, GA  30345","(678) 874-7502","(678) 874-7510","","33.83325","-84.30371","http://www.greatschools.org/georgia/atlanta/734-Sagamore-Hills-Elementary-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=734&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=734&s_cid=gsapi"
"3696","Sandtown Middle School","public","6-8","Atlanta","5400 Campbellton Rd Sw, Atlanta, GA  30331","(404) 346-6500","(404) 346-6510","","33.700134","-84.5616","http://www.greatschools.org/georgia/atlanta/3696-Sandtown-Middle-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=3696&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=3696&s_cid=gsapi"
"988","Sandy Springs Charter Middle School","charter","6-8","Atlanta","8750 Pride Place, Atlanta, GA  30350","(770) 552-4970","(404) 763-5529","http://www.sandyspringsms.com","33.996796","-84.33809","http://www.greatschools.org/georgia/atlanta/988-Sandy-Springs-Charter-Middle-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=988&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=988&s_cid=gsapi"
"3698","School Of Health Sciences And Research At Carver","public","9-12","Atlanta","55 Mcdonough Blvd Se, Atlanta, GA  30315","(404) 802-4420","","","33.719055","-84.38883","http://www.greatschools.org/georgia/atlanta/3698-School-Of-Health-Sciences-And-Research-At-Carver/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=3698&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=3698&s_cid=gsapi"
"3699","School Of Technology At Carver","public","9-12","Atlanta","55 Mcdonough Blvd Se, Atlanta, GA  30315","(404) 802-4410","","http://www.schooloftechnology.org/","33.719055","-84.38883","http://www.greatschools.org/georgia/atlanta/3699-School-Of-Technology-At-Carver/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=3699&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=3699&s_cid=gsapi"
"8625","Chattahoochee Hills Charter School","charter","K-6","Chattahoochee-Hills","9670 Rivertown Rd, Chattahoochee HIlls, GA  30213","(678) 466-7300","","http://chatthillscharter.org","33.58136","-84.69771","http://www.greatschools.org/georgia/chattahoochee-hills/8625-Chattahoochee-Hills-Charter-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=8625&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=8625&s_cid=gsapi"
"6934","Atlanta Youth Detention Center","public","6-11","College-Park","5651 Stonewall Tell Rd, College Park, GA  30349","(404) 656-4522","","","33.601727","-84.55065","http://www.greatschools.org/georgia/college-park/6934-Atlanta-Youth-Detention-Center/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=6934&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=6934&s_cid=gsapi"
"982","Banneker High School","public","9-12","College-Park","5935 Feldwood Rd, College Park, GA  30349","(770) 969-3410","(770) 969-3418","","33.59299","-84.51833","http://www.greatschools.org/georgia/college-park/982-Banneker-High-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=982&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=982&s_cid=gsapi"
"999","Bethune Elementary School","public","PK-5","College-Park","5925 Old Carriage Dr, College Park, GA  30349","(770) 991-7940","(770) 991-7945","","33.59312","-84.48135","http://www.greatschools.org/georgia/college-park/999-Bethune-Elementary-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=999&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=999&s_cid=gsapi"
"6580","Cliftondale Elementary School","public","PK-5","College-Park","3340 West Stubbs Rd, College Park, GA  30349","(404) 768-3600","","","33.657104","-84.617485","http://www.greatschools.org/georgia/college-park/6580-Cliftondale-Elementary-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=6580&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=6580&s_cid=gsapi"
"6563","Feldwood Elementary School","public","PK-5","College-Park","5790 Feldwood Rd, College Park, GA  30349","(404) 768-3600","","","33.5981","-84.514084","http://www.greatschools.org/georgia/college-park/6563-Feldwood-Elementary-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=6563&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=6563&s_cid=gsapi"
"995","Lee Elementary School","public","PK-5","College-Park","4600 Scarborough Rd, College Park, GA  30349","(404) 669-8025","(404) 669-8229","","33.62745","-84.53891","http://www.greatschools.org/georgia/college-park/995-Lee-Elementary-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=995&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=995&s_cid=gsapi"
"2197","Little Schola Academy","private","PK-1","College-Park","2591 Jerome Road, College Park, GA  30349","(404) 761-9026","","","33.604713","-84.47389","http://www.greatschools.org/georgia/college-park/2197-Little-Schola-Academy/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=2197&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=2197&s_cid=gsapi"
"3985","Liveoak Christian Academy","private","PK-2","College-Park","2601 Flat Shoals Road, College Park, GA  30349","(770) 996-0866","","lcaeagles.org","33.59071","-84.47502","http://www.greatschools.org/georgia/college-park/3985-Liveoak-Christian-Academy/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=3985&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=3985&s_cid=gsapi"
"3035","Martin Luther King- Jr. Elementary School","public","PK-5","College-Park","5745 West Lees Mill Rd, College Park, GA  30349","(770) 991-4651","(770) 991-4652","","33.598","-84.41323","http://www.greatschools.org/georgia/college-park/3035-Martin-Luther-King--Jr.-Elementary-School/?s_cid=gsapi","http://www.greatschools.org/school/rating.page?state=GA&id=3035&s_cid=gsapi","http://www.greatschools.org/school/parentReviews.page?state=GA&id=3035&s_cid=gsapi"
